Loading inputs..
UserId:ItemId,Prediction
21747:1065073,8.41639
21747:83946,8.42857
21747:70917,7.61111
21742:4229236,8.44828
21742:3195644,8.44828
21742:3079380,8.44828
21742:3045616,8.44828
21742:2994190,7.24306
21742:2872718,6.83136
21742:2637276,8.44828
21742:2582802,7.06692
21742:2562232,7.5649
21742:2338151,7.24761
21742:2318625,8.0362
21742:2293640,8.44828
21742:2261331,7.19154
21742:2180411,6.94566
21742:2179136,6.53919
21742:2106476,8.85672
21742:2096673,8.44828
21742:2084970,6.71979
21742:1877832,6.86052
21742:1832382,9.4335
21742:1528100,6.94426
21742:1392190,8.44828
21742:1280558,8.89473
21742:1187043,7.45036
21742:1136608,8.81821
21742:1109624,6.95064
21742:887912,7.23252
21742:479143,9.79145
21742:381681,9.06965
21742:180093,9.56892
21742:164181,8.39385
21742:113277,9.44935
21742:113247,9.40516
21742:106519,9.82937
21742:101540,8.92468
21742:100507,9.79722
21742:95953,9.19736
21742:86879,9.59782
21742:80678,9.64894
21742:75686,9.78118
21742:66921,9.27886
21742:62229,9.69792
21741:3442006,7.69708
21741:2582802,7.93987
21741:2393845,7.83333
21739:2911666,7.38288
21739:2872718,8.19847
21739:2245084,8.14932
21739:2194499,7.91003
21739:1853728,8.57676
21739:1673702,6.57143
21739:1631867,7.93657
21739:1212450,7.30418
21739:970179,7.66912
21739:816692,8.68058
21739:455944,7.51026
21739:423866,7.86667
21739:332280,8.23377
21719:1683526,7.7835
21719:1535109,8.31105
21719:1392214,8.16519
21719:1255953,8.7
21719:1242422,7.86207
21719:1197624,8.14912
21719:468569,9.27545
21719:363988,7.19565
21719:117381,8.19672
21719:114369,8.79478
21719:102926,8.75732
21713:3416742,5.24595
21713:3149640,5.55799
21713:2911666,5.25504
21713:2872732,5.19294
21713:2720680,5.62048
21713:2713180,5.37052
21713:2321549,4.89789
21713:2044040,5.74345
21713:1872194,5.76786
21713:1860355,5.37072
21713:1600196,6.2409
21713:829150,5.0541
21713:365907,5.1947
21677:3079380,6.9881
21677:2980516,8.07235
21677:2908446,6.9881
21677:2872718,8.11936
21677:2802144,6.22646
21677:2562232,7.54631
21677:2395427,6.9881
21677:2305051,7.00328
21677:2293640,6.9881
21677:2245084,8.2077
21677:2224026,6.9881
21677:2203939,6.95538
21677:2179136,7.88734
21677:2122313,6.9881
21677:2103281,8.21728
21677:2024432,6.56228
21677:1990314,7.34427
21677:1964418,6.9881
21677:1951265,7.98672
21677:1872194,8.31908
21677:1587310,7.12634
21677:1571249,7.81024
21677:1486834,7.58309
21677:1318514,6.78416
21677:1065073,7.65599
21677:1020530,7.59835
21674:2395427,7.47826
21674:1631867,6.19883
21674:485947,8.26223
21672:2802144,1
21672:2245084,1.94061
21672:1798709,3.55973
21672:780536,5.63648
21672:209144,5.39081
21672:180093,4.97985
21617:2980516,8.2451
21617:2908446,6
21617:1661199,6
21617:1392190,6
21617:816692,8.68058
21617:470752,6
21617:369610,6
21612:2871256,7.66667
21612:2404181,8.30414
21612:2339351,9
21612:400420,7.66667
21602:1872181,9.08504
21602:1392190,6.74074
21602:369610,6.74074
21598:2381249,6
21598:2293640,6
21598:2126355,6
21598:2120120,6
21598:2096673,6
21598:1798684,6
21598:1781922,6
21598:1392190,6
21598:478970,6
21598:369610,6
21596:3472226,6.91176
21596:3316960,7.71609
21596:3257582,6.91176
21596:3181822,6.91176
21596:2935476,6.91176
21596:2848292,6.91176
21596:2436386,6.91176
21596:2364841,7.2112
21596:2322441,6.91176
21596:2245084,7.45995
21596:2224026,6.91176
21596:2179136,6.55269
21596:2151849,6.91176
21596:2101569,6.79569
21596:2024544,7.73993
21596:1939659,7.79376
21596:1881002,6.91176
21596:1837562,6.91176
21596:1809398,6.9822
21596:1666801,6.91176
21596:1661199,6.91176
21596:1109624,6.60826
21596:758766,7.45016
21596:369610,6.91176
21596:332280,7.56315
21596:163978,7.67695
21596:110357,7.59141
21596:90142,6.47305
21596:88000,6.03308
21590:2911666,9.77272
21590:2872718,9.79314
21590:1074638,9.75933
21590:830515,10
21511:2802144,6.85749
21511:2084970,7.64313
21511:1617661,7.375
21511:470752,7.375
21498:2872732,7.48497
21498:2872718,7.33253
21498:2517558,7.37931
21498:2505294,7.41927
21498:2170593,8.07995
21498:2103281,7.54533
21498:2024469,7.43754
21498:2015381,7.93087
21498:1951265,7.45011
21498:1881002,7.37931
21498:1709143,7.04491
21498:1626146,6.8317
21498:1229238,6.9861
21498:770828,6.96162
21433:3316960,7.89615
21433:3011894,7.75178
21433:2980648,7.88359
21433:2883512,8.12515
21433:2872732,7.60966
21433:2820852,7.6087
21433:2637276,7.6087
21433:2582802,8.0659
21433:2395427,7.6087
21433:2381249,7.6087
21433:2278388,7.86677
21433:2231489,8.12905
21433:1659337,7.82128
21433:1392190,7.6087
21433:1210166,7.69836
21433:111161,7.4358
21432:2872718,9.59837
21432:2562232,9.66575
21432:2395427,9.66667
21432:2310332,9.61808
21432:2293640,9.66667
21432:2084970,9.66835
21432:816692,9.62959
21432:790636,9.72419
21432:478970,9.66667
21432:369610,9.66667
21427:2395427,7.09091
21427:1398426,7.09091
21427:1392190,7.09091
21427:903657,7.09091
21412:3235888,7.1266
21412:2944198,8
21412:2199571,8
21412:1588170,7.79137
21412:335266,7.44456
21412:110729,8.38754
21412:92513,7.89198
21408:2911666,7.46823
21408:2820852,7.875
21408:2625598,7.84129
21408:2446042,7.65726
21408:2381941,7.875
21408:2381249,7.875
21408:2179136,7.55261
21408:1809398,8.05655
21408:1418377,7.23958
21408:1189073,7.69296
21408:478970,7.875
21407:4432480,7.80952
21407:4306694,7.80952
21407:4271820,7.80952
21407:3848892,7.80952
21407:3836958,7.80952
21407:3767372,7.80952
21407:3679000,7.80952
21407:3480796,8.29567
21407:2872718,7.49587
21407:2820852,7.80952
21407:2788710,7.36898
21407:2713180,7.41521
21407:2692250,7.55326
21407:2436386,7.80952
21407:2414766,7.70176
21407:2397535,8.32927
21407:2381249,7.80952
21407:2310332,7.78723
21407:2293640,7.80952
21407:2245084,7.74526
21407:2170439,7.37496
21407:2140465,7.80952
21407:1613040,7.80952
21407:1486834,8.4264
21407:914863,8.34428
21407:903624,8.34341
21407:369610,7.80952
21407:289879,8.23133
21403:2713180,8.84994
21403:2446042,7.82905
21403:1670345,8.74768
21403:1397280,8.99043
21403:936501,8.78139
21403:361748,9.42253
21402:3203616,6
21402:2267998,8.33595
21402:2015381,8.33997
21382:2872718,8.19847
21382:2582802,8.9181
21382:2562232,8.44444
21382:2179136,7.71329
21382:2084970,8.44318
21382:2015381,8.33997
21382:1631867,7.93657
21319:2980516,8.2451
21319:1100089,7.08721
21319:281358,7.89091
21319:264464,8.42365
21306:2179136,7.03811
21306:2084970,7.31589
21306:60196,8.49407
21302:2820852,6
21302:1020072,8.17949
21302:900387,6
21271:2179136,7.32812
21271:240510,7.55458
21271:95953,8.21834
21243:2918436,8.5
21243:2180411,8.13606
21243:1872194,8.17008
21243:1617661,8.5
21243:1464540,8
21243:816692,8.10508
21241:4257858,7.87395
21241:4029998,7.87395
21241:3966544,7.87395
21241:3823690,7.87395
21241:3713166,7.87395
21241:3648510,7.87395
21241:3571904,7.87395
21241:3318750,7.77923
21241:3297330,7.87395
21241:3280916,7.87395
21241:3253624,7.87395
21241:3235888,7.16692
21241:3195644,7.87395
21241:3182596,7.80764
21241:3135012,7.87395
21241:3132632,7.87395
21241:3079380,7.87395
21241:3045616,7.87395
21241:2933474,7.87395
21241:2802144,8.07028
21241:2788716,7.77923
21241:2784678,8.07688
21241:2759372,8.81138
21241:2510998,7.33284
21241:2395427,7.87395
21241:2395133,7.98793
21241:2358456,7.87395
21241:2322441,7.87395
21241:2261331,7.37634
21241:2246565,7.87395
21241:2199571,7.87395
21241:2172584,7.80892
21241:2126355,7.87395
21241:2096673,7.87395
21241:2028530,8.16997
21241:1999110,7.87395
21241:1717578,7.87395
21241:1690455,7.26303
21241:1687247,8.7941
21241:1650062,6.75207
21241:1596365,6.79493
21241:1567437,7.87395
21241:1441395,8.78326
21241:1392190,7.87395
21241:1291580,7.9916
21241:1185371,7.87395
21241:1176740,8.15548
21241:1175709,7.80453
21241:1137470,7.87395
21241:1100089,8.94117
21241:1059955,8.5364
21241:1029234,7.62326
21241:1014763,7.87395
21241:1007026,7.87395
21241:996396,7.87395
21241:884732,6.7704
21241:841119,7.87395
21241:808526,7.91105
21241:808279,7.9962
21241:470752,7.87395
21241:466816,8.22194
21241:464141,8.19943
21241:428441,7.87395
21241:427969,7.6181
21241:404030,8.4721
21241:402894,8.67894
21241:390109,7.06896
21241:388182,8.09192
21241:368913,8.94221
21241:368658,8
21241:362004,7.87395
21241:360717,8.36722
21241:290673,7.88573
21241:260866,7.56508
21241:250081,7.87395
21241:243655,7.05319
21241:196158,7.87395
21241:151392,7.87395
21241:147612,7.03236
21241:125664,8.42896
21241:119167,8.19001
21241:114906,8.31833
21241:112722,8.30191
21241:110217,7.87395
21241:110115,7.87395
21241:109890,8.5104
21241:104684,8.09486
21241:101761,7.16822
21241:101420,8.32093
21241:100157,7.43783
21241:98625,7.85162
21241:97443,5.93422
21241:97202,7.87395
21241:94737,8.00214
21241:89907,6.94601
21241:88680,8.81429
21241:87233,8.78136
21241:87182,7.77381
21241:83001,7.87395
21241:82001,7.87395
21241:80801,8.0922
21241:74751,7.92986
21241:73650,7.87375
21241:71577,8.54485
21241:70948,7.27102
21241:70165,8.16434
21241:67800,6.95484
21241:65988,7.87395
21241:59245,7.62258
21241:58283,8.78136
21241:57831,8.24356
21241:57302,7.87395
21241:56291,9.25896
21241:42546,8.68489
21241:32976,7.93918
21241:32007,7.87395
21241:29843,8.61307
21241:25862,7.87395
21241:24216,8.57853
21240:2820852,6.42857
21240:2802144,6.42857
21240:2395427,6.42857
21240:2381249,6.42857
21240:1617661,6.42857
21240:1392190,6.42857
21240:468569,7.20574
21240:242653,7.24412
21240:234215,7.23541
21240:133093,7.321
21238:2381941,7.55172
21238:2179136,8.06247
21238:2170439,8.06831
21238:1778338,8
21238:1321509,6.9219
21238:410097,6.16819
21238:367085,7.17275
21236:1809398,7.62658
21236:1392214,8.16519
21236:88847,8.15267
21192:3539664,6
21192:3416742,7.74194
21192:3152624,6
21192:2788710,6.7621
21192:2381335,8.10526
21192:1650062,7.34615
21192:369610,6
21189:2911666,7.38288
21189:2908446,6
21189:2820852,6
21189:2802144,6.75
21189:2637294,6
21189:2561572,6
21189:2381941,6
21189:1815862,5.39435
21189:1528100,6.18301
21189:1483013,7.00652
21189:1340138,6
21189:1245492,7.00753
21189:470752,6
21189:375912,7.41667
21189:219653,6.5
21189:163978,6.91071
21189:119008,8.02041
21189:111161,9.46911
21181:896798,6.33333
21181:393162,8.36111
21181:172495,8.92308
21171:3316960,9.02739
21171:2980516,8.85653
21171:2937898,8.00462
21171:2872750,6.90323
21171:2802144,8.19313
21171:2713180,8.27409
21171:2582802,8.41738
21171:2515034,6.90323
21171:2370248,8.2115
21171:2333784,7.81019
21171:2199571,6.90323
21171:2179136,8.84326
21171:2096673,6.90323
21171:2088003,6.90323
21171:2084970,8.89061
21171:1972571,8.22982
21171:1964418,6.90323
21171:1772925,8
21171:1638355,6.90323
21171:1253863,7.57168
21171:1100089,8.55809
21171:993846,7.48017
21171:831387,7.71316
21171:470752,6.90323
21171:369610,6.90323
21169:3450650,7.57143
21169:2199571,7.57143
21169:1823672,7.57143
21158:3322940,6.71059
21158:2872732,5.93885
21158:2713180,7.1414
21158:2562232,7.40614
21158:2310332,7.39682
21158:2267998,6.98924
21158:2239832,6.61228
21158:2209764,6.62187
21158:2179136,7.38603
21158:2170439,7.41031
21158:1800241,7.68733
21158:1798709,7.44976
21158:1706620,7.1861
21158:1650554,6.40958
21158:1646971,6.19843
21158:1631867,7.35725
21158:1617661,6.26667
21158:1528100,7.16409
21158:1291150,7.17504
21158:1267297,5.94338
21158:1091191,7.59198
21158:829150,6.33101
21158:816692,6.97579
21158:458481,7.13462
21158:455944,6.27975
21139:3442006,8.376
21139:3205376,8.3125
21139:2395427,8.3125
21139:2381249,8.3125
21139:2245084,8.826
21136:2866360,6.87143
21136:2626964,8
21136:2330322,6.38095
21136:1530983,6.44444
21136:1483013,7.00652
21136:1392190,6
21136:1320244,5.95455
21136:800241,6.64706
21136:379786,7.87805
21109:2555736,8.375
21109:2126355,8.375
21109:2035670,7.6196
21109:1637725,8.65846
21109:1535109,9.51135
21109:1335975,9.10772
21109:1236472,10
21109:469021,8.46401
21109:338526,10
21109:118956,4
21109:116996,9.47959
21109:109707,9.42354
21109:102685,8.82811
21109:66769,8.375
21106:3622592,7.53333
21106:3316960,8.39867
21106:3007512,7.41017
21106:2908446,7.53333
21106:2820852,7.53333
21106:2713180,8.24669
21106:2582802,8.32162
21106:2395427,7.53333
21106:2126355,7.53333
21106:2084970,8.11078
21106:1964418,7.53333
21106:1810683,7.53333
21106:1798684,7.53333
21106:1126590,8.16466
21106:1100089,8.2576
21106:1020072,7.95361
21106:289043,7.94427
21042:3720788,9.27273
21042:2884206,8.96403
21042:2872718,9.07854
21042:2562232,9.0107
21042:2305051,8.87567
21042:2170439,9.09468
21042:1531924,9.27273
21042:1126590,9.02707
21042:1065073,9.04924
21039:2820852,7.48148
21039:2463288,7.75189
21039:2381941,7.48148
21039:2004420,8.25483
21039:1632708,8.23191
21039:1488555,8.72654
21039:1411697,8.17852
21039:1228705,8.00185
21039:119654,8.2665
21039:113277,8.03003
21005:3195644,8.55
21005:2820852,8.55
21005:2395427,8.55
21005:2179136,9.62777
21005:1398426,8.55
21005:369610,8.55
20980:2319580,10
20980:1980929,10
20980:369339,10
20942:3235888,6.2586
20942:3146360,7.03364
20942:2820852,6.5
20942:2692904,7.26399
20942:2562232,6.41853
20942:2395427,6.5
20942:2109248,5.4824
20942:2084970,7.51309
20942:2015381,5.51768
20942:1985966,4.50589
20942:1951181,7.79593
20942:1823672,6.5
20942:1798709,7.89252
20942:1791528,6.71451
20942:1731141,5.53894
20942:1392190,6.5
20942:816692,6.08747
20942:790636,7.42435
20942:770828,5.23589
20942:114746,6.85518
20942:111161,5.17992
20942:76578,7.05897
20912:3812366,6
20912:3153634,6
20912:3142688,5.58333
20912:2980516,8.2451
20912:2802144,6.75
20912:2562232,8.44444
20912:2515030,6
20912:2350496,7.75
20912:2338151,8.80189
20912:2290840,8.6
20912:2278388,8.22813
20912:2170593,7.7875
20912:2082180,7.66667
20912:2070649,9
20912:1972779,7.1
20912:1798709,8.10712
20912:1638002,7.60714
20912:1424797,7.90909
20912:1396226,7.6
20912:1255953,8.7
20912:1190539,8.3
20912:1148204,7.37288
20912:993846,8.39373
20912:816692,8.68058
20912:758758,8.40909
20912:454876,8.13747
20912:428870,8.9
20912:367110,8.54545
20912:364569,8.4012
20912:359950,7.53818
20912:253474,8.16316
20912:118799,8.71569
20912:109830,9.01324
20912:86250,8.52941
20912:81505,8.46199
20912:73486,8.97101
20897:3472226,7.12821
20897:3090670,7.12821
20897:2911666,6.11021
20897:2910814,6.93287
20897:2802144,6.48525
20897:2693664,7.43872
20897:2614684,7.00478
20897:2562232,7.39122
20897:2023690,7.52314
20897:1457767,7.27073
20897:1392190,7.12821
20897:816692,5.82215
20897:470752,7.12821
20897:443680,7.70426
20897:47478,6.5921
20892:4229236,8.52381
20892:3152624,8.52381
20892:2582802,8.92315
20892:1398426,8.52381
20840:2582802,8.9181
20840:1748122,7.82819
20840:1605783,7.68056
20840:1178663,7.66667
20840:1019452,6.87179
20840:887883,7.06557
20840:838221,7.63934
20840:432283,8.01471
20840:362270,7.81967
20840:335266,7.69841
20840:265666,7.98214
20840:171804,7.83333
20840:128445,7.69091
20840:100150,8.31034
20840:93822,7.25
20840:87884,9.27273
20840:67185,8.57895
20840:60827,8.16667
20840:57163,8.66667
20838:3442990,6.37255
20838:3079380,6.37255
20838:2992524,6.37255
20838:2820852,6.37255
20838:2802144,7.74625
20838:2788710,7.33238
20838:2637294,6.37255
20838:2637276,6.37255
20838:2561572,6.37255
20838:2451550,6.37255
20838:2395427,6.37255
20838:2381941,6.37255
20838:2343793,5.35019
20838:2322441,6.37255
20838:2279373,6.37255
20838:2265171,7.82083
20838:2245084,6.97375
20838:2224026,6.37255
20838:2179936,6.37255
20838:2126355,6.37255
20838:2096673,6.37255
20838:2091325,4.74992
20838:1945084,6.37255
20838:1937390,7.52098
20838:1823664,7.25477
20838:1798684,6.37255
20838:1528100,7.03837
20838:1430612,6.47788
20838:1392190,6.37255
20838:884732,6.66145
20838:478970,6.37255
20838:470752,6.37255
20838:424934,5.18471
20838:369610,6.37255
20838:107563,6.37255
20805:2788710,6.7621
20805:2267998,8.33595
20805:2015381,8.33997
20805:1666801,6
20805:1446714,6.93238
20805:1065073,8.41639
20805:1020072,8.17949
20805:816692,8.68058
20799:2908446,7.78723
20799:2802144,6.86401
20799:2561572,7.78723
20799:2395427,7.78723
20799:2179136,8.10913
20799:1638355,7.78723
20799:1502712,7.78723
20799:478970,7.78723
20799:470752,7.78723
20799:369610,7.78723
20739:3409440,7.8
20739:3140100,7.8
20739:2582802,7.91117
20739:1772288,7.8
20673:2395427,7
20673:2322441,7
20673:470752,7
20660:4458206,9.63636
20660:2562232,9.85404
20660:816692,9.78162
20660:113247,10
20652:4084744,7
20652:2802154,7.38714
20652:2692904,7.3094
20652:2562232,7.35639
20651:4019426,6.31858
20651:3485166,6.31858
20651:2972482,6.31858
20651:2911666,6.23045
20651:2820852,6.31858
20651:2310332,6.02725
20651:2293640,6.31858
20651:2279373,6.31858
20651:2224026,6.31858
20651:2222394,4.69072
20651:2096673,6.31858
20651:2016940,6.03309
20651:1951264,6.38782
20651:1630036,4.52386
20651:1605783,6.20416
20651:1528100,6.04095
20651:1483013,5.43003
20651:1386703,5.23349
20651:1340138,6.31858
20651:1282140,6.99775
20651:401729,4.74172
20651:373074,4.85773
20651:146882,6.84504
20651:98635,5.63599
20651:98258,6.78704
20651:89218,6.54403
20651:88128,7.32285
20651:82694,7.76036
20651:80745,5.71743
20651:79501,7.07845
20651:77631,4.54832
20651:52905,4.70585
20650:4643844,5.60825
20650:4571838,5.60825
20650:4129900,5.60825
20650:4050660,5.60825
20650:3985572,5.60825
20650:3916354,5.60825
20650:3894190,5.81045
20650:3809308,5.60825
20650:3735602,5.60825
20650:3705388,5.60825
20650:3674026,5.60825
20650:3623376,5.60825
20650:3596952,5.60825
20650:3442006,5.26192
20650:3344922,5.60825
20650:3296776,5.60825
20650:3284618,5.60825
20650:3278330,5.60825
20650:3210686,4.85828
20650:3203616,5.60825
20650:3173524,6.84944
20650:3169706,5.57528
20650:3152602,5.60825
20650:3078296,5.37722
20650:3013610,5.60825
20650:2980516,5.95663
20650:2967006,6.15105
20650:2884206,5.8299
20650:2872732,6.11214
20650:2870756,5.65297
20650:2802144,5
20650:2788710,6.47215
20650:2692250,5.80107
20650:2669336,5.85152
20650:2639254,5.21819
20650:2637276,5.60825
20650:2582802,5.75625
20650:2562232,5.67046
20650:2554722,5.60825
20650:2473794,5.15015
20650:2442670,5.60825
20650:2387559,5.03356
20650:2381941,5.60825
20650:2378281,6.00946
20650:2319018,5.60825
20650:2310332,6.1877
20650:2305051,5.58314
20650:2294449,4.94493
20650:2293640,5.60825
20650:2245084,6.27576
20650:2179136,6.48939
20650:2170593,5.10154
20650:2096672,6.49033
20650:2084970,6.34159
20650:1971325,4.98267
20650:1959490,4.93081
20650:1924435,5.71427
20650:1877832,4.61405
20650:1840309,5.91925
20650:1809398,6.4452
20650:1691917,5.06262
20650:1690953,5.53024
20650:1661199,5.60825
20650:1651951,5.60825
20650:1617661,5.60825
20650:1549572,6.8553
20650:1528100,4.62075
20650:1440180,5.74528
20650:1322269,5.87279
20650:1126590,5.24479
20650:1109624,6.0172
20650:1020072,5.17217
20650:993846,6.42416
20650:929632,5.75767
20650:892318,6.25849
20650:816692,5.70876
20650:787474,5.65161
20650:482527,5.2081
20650:470752,5.60825
20650:455944,5.73611
20650:416236,5.51619
20650:323807,5.60825
20650:286112,5.77034
20650:115479,5.60825
20650:107958,5.60825
20650:95687,6.26899
20650:85750,5.68617
20650:84422,5.60825
20650:56389,5.60825
20650:55913,6.20508
20650:52575,5.60825
20644:2802144,8.8365
20644:2717822,9.01666
20644:2179136,9.17337
20644:1964418,8.8
20644:1872194,9.20828
20644:1617661,8.8
20644:1121096,9.16931
20644:478970,8.8
20639:3737988,7.07843
20639:3169706,7.96421
20639:2872718,7.02579
20639:2832470,6.67744
20639:2582802,7.5552
20639:2562232,7.40223
20639:2395427,7.07843
20639:2383068,6.94905
20639:2377322,6.67606
20639:2275946,6.64283
20639:2170439,7.30512
20639:2084970,7.94265
20639:2024519,8.00587
20639:2015381,7.30127
20639:1631867,6.39401
20639:1278340,6.32757
20639:1276419,7.62805
20639:1156398,6.95432
20639:449467,7.47479
20639:405094,7.86761
20639:380510,8.24336
20639:361748,8.36614
20639:315733,6.39212
20639:266697,8.11675
20639:263488,6.58269
20639:137523,8.6022
20639:114369,7.55377
20639:105236,8.59944
20639:95765,8.01602
20639:77402,7.92477
20639:71315,7.99922
20639:59592,7.29343
20636:2908446,6.86957
20636:2820852,6.86957
20636:2562232,7.52971
20636:2446042,6.33104
20636:2381249,6.86957
20636:2310332,7.6712
20636:2096673,6.86957
20636:2084970,7.79748
20636:2072230,6.86957
20636:1213663,7.40068
20636:421715,7.83026
20636:369060,6.86957
20636:338564,7.75651
20631:2884206,7.65823
20631:2752200,7.01389
20631:401711,7.66667
20631:108394,8.38235
20631:101765,8.53846
20631:56663,8.15385
20595:3316960,7.80952
20595:2994190,7.89005
20595:2950052,6
20595:2911666,7.38288
20595:2582846,8.25791
20595:2582802,8.9181
20595:2245084,8.14932
20595:1648216,7.2
20595:1306980,7.70561
20594:2184339,6.49937
20594:1980929,6.18971
20594:369610,6.65
20579:2980516,8
20579:2261331,8
20579:1535109,8
20579:1038988,8
20579:1020072,8
20579:468569,8
20579:327056,8
20579:268978,8
20579:190590,8
20579:105695,8
20579:99685,8
20579:97441,8
20579:77405,8
20579:34583,8
20576:3140100,3
20576:2126355,3
20576:1502712,3
20576:369610,3
20570:4229236,7.65714
20570:3472226,7.65714
20570:3399024,8.04872
20570:3316960,8.74354
20570:3169706,7.64528
20570:3007512,6.65918
20570:2980516,8.13883
20570:2937898,8.1372
20570:2802144,6.99493
20570:2713180,7.5755
20570:2582802,8.24113
20570:2545118,8.56327
20570:2515034,7.65714
20570:2215719,7.21803
20570:2209418,8.04598
20570:2199571,7.65714
20570:2179136,8.17235
20570:2179116,8.20067
20570:2084970,8.10017
20570:1872194,7.11431
20570:1731141,7.56141
20570:1727388,8.40509
20570:1649444,6.89743
20570:1637688,7.67084
20570:1477715,7.6912
20570:1440292,7.15825
20570:1392190,7.65714
20570:1294688,7.21927
20570:1120985,7.83118
20570:1045772,7.94323
20570:795368,6.35751
20570:369610,7.65714
20570:364517,8.29427
20570:359950,8.21981
20570:358273,7.95389
20570:351283,8.19321
20570:338013,9.04408
20570:335266,8.65298
20570:333766,7.54196
20570:314331,8.04659
20570:289879,7.70771
20570:198781,9.00154
20570:196229,8.38542
20570:190865,7.77523
20570:181852,8.00915
20570:177971,8.4508
20570:139654,8.78975
20570:120749,7.7982
20570:118928,7.35802
20570:117998,7.78873
20570:112471,8.25524
20570:87332,8.61945
20570:78748,9.06809
20567:3099498,6.71014
20567:2802144,8.78419
20567:2229499,7.54058
20567:2170593,8.0959
20567:2103281,7.27322
20567:1951261,7.18507
20567:1904996,6.72015
20567:1843866,6.66623
20567:1650554,7.35005
20567:1411238,7.50646
20567:1392190,7.49524
20567:1343727,8.55838
20567:1320253,7.05673
20567:1247640,7.09901
20567:1229340,7.46636
20567:1205489,8.44738
20567:1135525,8.26763
20567:1130884,7.98784
20567:1121931,5.05264
20567:1077258,6.47188
20567:1033575,6.26311
20567:1028528,7.38772
20567:985694,6.80976
20567:800369,7.48734
20567:800080,7.35208
20567:479143,5.33491
20567:472399,6.83981
20567:470752,7.49524
20567:462499,7.45964
20567:454876,8.59062
20567:449088,6.50693
20567:434409,8.60406
20567:424345,7.87155
20567:413300,7.06485
20567:395584,7.0138
20567:388482,5.51816
20567:387564,6.67086
20567:383574,6.35725
20567:381061,6.98624
20567:373883,6.45933
20567:372784,6.78579
20567:367959,7.33327
20567:337978,4.70986
20567:310793,6.42551
20567:310281,7.12389
20567:293662,6.51397
20567:289765,6.148
20567:283003,8.15631
20567:261392,9.00506
20567:215545,7.1728
20567:215129,6.48073
20567:212985,6.59986
20567:167404,8.01078
20567:121766,7.32953
20567:120866,7.49524
20567:120770,9.19928
20567:120693,7.79171
20567:120382,8.74318
20567:118842,8.28689
20567:116000,6.37914
20567:114746,7.39203
20567:113492,6.86694
20567:112896,8.28994
20567:112864,7.45461
20567:110538,7.12137
20567:109445,9.08677
20567:109369,7.38999
20567:106697,6.94689
20567:106582,7.73196
20567:104670,7.49524
20567:101761,6.52372
20567:101452,7.15641
20567:100507,7.0005
20567:100050,4.8565
20567:99423,7.04772
20567:98439,8.35804
20567:97778,5.03784
20567:97428,6.7617
20567:95956,7.82774
20567:93692,7.49044
20567:93058,9.34624
20567:90859,8.04841
20567:89927,6.83671
20567:89880,7.11444
20567:88247,6.37738
20567:87469,6.99883
20567:84602,5.7765
20567:83944,7.06083
20567:79817,7.11351
20567:78504,8.69394
20567:75148,7.37655
20567:74486,8.39223
20567:72431,7.43466
20567:66921,9.06132
20567:63350,6.86154
20567:36775,8.95862
20567:32553,8.91546
20567:15864,8.09623
20559:4569240,7.58065
20559:3235888,7.55415
20559:2872718,7.43989
20559:2719848,7.58065
20559:2562232,7.46858
20559:2397535,7.07854
20559:2321549,7.24767
20559:2278871,7.62422
20559:2042568,7.50268
20559:2024544,7.47452
20559:1800241,7.43219
20559:1798709,7.46568
20559:1490017,7.20847
20559:1392190,7.58065
20559:1065073,7.65623
20559:816692,7.20602
20559:790636,7.44241
20559:470752,7.58065
20559:369610,7.58065
20559:362270,7.74352
20559:83658,7.79674
20557:2980472,6.73684
20557:2802144,7.14683
20557:1823672,6.73684
20553:2802144,8.5734
20553:2395427,8.5
20553:2381249,8.5
20552:3268458,7.65702
20552:3263996,7.42857
20552:2980516,7.99725
20552:2883512,7.99841
20552:2872718,8.01169
20552:2756032,7.33454
20552:2582802,7.99027
20552:2397535,7.27825
20552:2382396,7.1191
20552:2382298,7.87693
20552:2364975,7.45861
20552:2355540,7.93234
20552:2347569,8.23324
20552:2234003,7.93563
20552:2179136,7.90263
20552:2084970,8.22858
20552:1862079,6.69465
20552:1790885,7.60588
20552:1764234,7.01991
20552:1714210,7.85385
20552:1659337,8.02362
20552:1623288,6.61518
20552:1605717,7.97234
20552:1033575,7.23286
20552:1020072,8.01101
20552:857190,7.15467
20552:470752,7.42857
20552:408306,7.16051
20545:2326554,10
20545:816692,8.68058
20545:473753,7.66667
20530:3398268,6.94254
20530:3316960,6.85065
20530:3247714,7.2093
20530:3079380,7.2093
20530:3011894,8.65291
20530:2980516,9.1305
20530:2872718,9.24267
20530:2820852,7.2093
20530:2802144,6.11967
20530:2652092,6.33175
20530:2562232,8.5186
20530:2395427,7.2093
20530:2338151,8.55884
20530:2322441,7.2093
20530:2179136,8.54631
20530:2096673,7.2093
20530:2084970,9.25542
20530:2013293,7.33436
20530:1964418,7.2093
20530:1726749,7.2093
20530:1392190,7.2093
20530:478970,7.2093
20530:477348,8.77644
20530:458481,8.19312
20530:369610,7.2093
20490:3416742,7.3902
20490:3316960,7.24271
20490:3235888,8.17284
20490:2937898,8.20875
20490:2911666,7.37499
20490:2582802,7.25234
20490:2381941,6.71429
20490:2366608,6.71429
20490:2316411,7.33002
20490:2130321,7.51042
20490:2042583,7.27378
20490:2039393,7.34254
